scen,demand_mw,shed_mw,shed,cost_usd,lmp_at_slack,n_at_limit,lmp_spread,expensive_on
1142,846.0406401290505,0.0,false,93845.58447472577,154.07121566190756,1,72.46974795162131,false
1143,786.7296183501329,0.0,false,84159.54807675476,137.08524252169457,1,27.989232522631156,false
1144,339.3919068538516,0.0,false,26212.57666913123,126.3968650000001,0,1.1368683772161603e-13,false
1145,1114.791417455152,122.81768703563182,true,112123.77290413596,10000.000000000004,3,9873.603132000004,false
1146,806.1460635271616,0.0,false,86883.75005532839,133.66390116634113,1,8.899477930059803,false
1147,670.7947714105366,0.0,false,68717.57619909731,137.08523987793058,1,27.98922559950927,false
1148,866.8886491077639,0.0,false,95243.65233457537,133.66390206508956,1,8.899479030700292,false
1149,771.1505863205768,0.0,false,82271.31886184246,137.08524252169462,1,27.989232522630672,false
1150,767.5416613189735,0.0,false,81825.36038879826,133.66390026759268,1,8.899476829419228,false
1151,1619.451649791815,500.9501255631631,true,138433.55787321707,10000.000000000005,2,9873.603132000004,false
1152,349.8126596121802,0.0,false,27529.72710704108,126.39686500000016,0,1.4210854715202004e-13,false
1153,613.1684792992751,0.0,false,61003.27663221848,133.6638975713476,1,8.899473527497548,false
1154,818.555678777659,0.0,false,88288.95025019979,133.66390036884434,1,8.899475728778711,false
1155,276.04965171689446,0.0,false,19115.084930562556,96.05429600000014,0,2.5579538487363607e-13,false
1156,947.6278895272488,0.0,false,106598.34114177668,145.21267228820554,1,23.04253072282617,false
1157,677.8635694575567,0.0,false,69866.89671180873,133.6638993688443,1,8.899475728778611,false
1158,603.2851513960758,0.0,false,59567.854418373776,126.39686800000013,0,1.9895196601282805e-13,false
1159,1040.7324322032275,8.189924738600157,true,124141.81929869842,10000.0,2,9873.603132,false
1160,629.0289028051715,46.96752331106721,true,78577.79351494106,3196.0634470408313,1,11007.370977768478,false
1161,1102.148098231171,128.0577561886654,true,111689.53761151904,10000.0,3,9873.603132,false
1162,518.5631990931447,0.0,false,48859.265589491566,126.39686700000007,0,2.2737367544323206e-13,false
1163,666.313042016981,0.0,false,68756.00531586596,137.08524284357665,1,27.98923598419232,false
1164,1458.4590381847347,306.0539720793068,true,144599.11522033747,10000.000000000007,3,9903.945704000005,false
1165,730.077403408443,0.0,false,76795.81076244052,133.6639002675932,1,8.899476829419896,false
1166,1141.5104944361783,28.975550278073207,true,137679.4008813949,10000.000000000015,2,9873.603132000013,false
1167,674.7062100429044,0.0,false,69021.91295254511,137.0852398779312,1,27.989225599509865,false
1168,235.98642884949848,0.0,false,15266.840382733339,96.05429599999998,0,6.394884621840902e-13,false
1169,325.92089683364395,0.0,false,24509.883288077326,126.3968649999999,0,4.405364961712621e-13,false
1170,1644.028307805844,613.4016260977248,true,119929.19227938939,10000.0,4,9882.116232196318,false
1171,527.9585957313953,0.0,false,50046.81423241641,126.39686700000007,0,1.2789769243681803e-13,false
1172,650.7007856227717,0.0,false,66405.82296069605,133.66389936884423,1,8.899475728778654,false
1173,1469.5575323320893,488.0889956332566,true,110218.25860663241,9999.999999999998,3,9874.320563495956,false
1174,744.0432900570146,0.0,false,78558.95310183273,133.66390026759268,1,8.8994768294192,false
1175,1320.9391002602404,207.27778057907028,true,151648.40570491174,9080.986382379866,2,9989.999999000005,false
1176,524.8614456621599,0.0,false,49655.344185619135,126.39686700000013,0,4.121147867408581e-13,false
1177,1364.1697736414212,457.9376121785014,true,100318.169636616,9999.999999999998,4,9874.320563495956,false
1178,430.9832375891237,0.0,false,37789.43336888258,126.39686600000051,0,6.963318810448982e-13,false
1179,287.17966809428486,0.0,false,20184.170784771228,96.05429600000039,0,4.263256414560601e-13,false
1180,624.4753693251029,0.0,false,62835.03411519815,137.08523987793103,1,27.9892255995088,false
1181,418.32220525481785,0.0,false,36189.118624806695,126.39686600000051,0,6.963318810448982e-13,false
1182,837.994729961472,3.8376318170078934,true,104853.92676742304,3351.329611574906,1,10756.182234308108,true
1183,607.6122096210319,0.0,false,60114.78099537257,126.39686800000037,0,7.815970093361102e-13,false
1184,689.6381899718613,0.0,false,71592.99589614323,133.66389936884474,1,8.899475728778839,false
1185,375.7783144050551,0.0,false,30811.70436667007,126.39686500000045,0,7.389644451905042e-13,false
1186,643.0162908857607,0.0,false,64686.354428893086,133.66389757134797,1,8.899473527497761,false
1187,251.6137682696127,0.0,false,16767.913422203517,96.05429600000032,0,5.258016244624741e-13,false
1188,1467.1743276180425,360.06570848545385,true,136993.5304314041,10000.000000000002,2,9873.603132000007,false
1189,82.8942438934399,0.0,false,828.9424389343982,10.000002000000034,0,5.684341886080802e-14,false
1190,969.0024726870557,0.0,false,109109.25461396266,145.21267138945683,1,23.042529622184986,false
1191,938.3347137509891,0.0,false,104713.65535211633,162.5686927524858,1,114.45810485365149,false
1192,309.69543946827014,0.0,false,22459.036408804866,126.39686499999999,0,2.1316282072803006e-13,false
1193,1152.7585479747881,30.2846962551134,true,138935.64759894635,10000.000000000007,2,9873.603132000022,false
1194,848.1591950644599,0.0,false,92432.57495862615,133.66390116634096,1,8.899477930059732,false
1195,1201.5649410659664,23.56691010875756,true,152541.1608227869,9088.902805699938,2,9903.945703999994,false
1196,487.371842720196,0.0,false,44916.77605361851,126.3968670000001,0,3.836930773104541e-13,false
1197,1082.4577604042236,0.0,false,126828.74307451706,212.62808247472117,1,105.60193735663857,false
1198,229.55327759006602,0.0,false,14648.90858674656,96.05429600000002,0,2.2737367544323206e-13,false
1199,425.35087362297236,0.0,false,37077.52024355144,126.39686600000005,0,3.126388037344441e-13,false
1200,468.3581164517251,0.0,false,42513.5007373705,126.39686699999999,0,1.7053025658242404e-13,false
1201,1206.8322829109104,281.1437701657053,true,103445.6605741166,9999.999999999998,2,9873.603131999998,false
1202,477.0257966406947,0.0,false,43609.06830540821,126.39686700000021,0,4.121147867408581e-13,false
1203,776.1327298034805,0.0,false,82932.43023427342,133.66390026759262,1,8.899476829419228,false
1204,887.4266114584208,0.0,false,97878.09159444559,133.66390206508936,1,8.899479030700263,false
1205,252.52215206119837,0.0,false,16855.16758507694,96.05429600000019,0,4.689582056016661e-13,false
1206,297.222081546083,0.0,false,21148.787708897373,96.05429600000019,0,4.689582056016661e-13,false
1207,991.4892848236422,0.0,false,112097.95630765462,145.21267228820557,1,23.042530722826143,false
1208,1423.320041672494,311.35167473787214,true,137607.7872988325,10000.000000000002,2,9873.603132000004,false
1209,1170.854294953173,62.55761173252699,true,151594.7593403065,9080.98638237986,1,9989.999999000001,false
1210,166.44407469306896,0.0,false,8586.998720681942,96.05429600000016,0,1.8474111129762605e-13,false
1211,946.9700259048049,39.71324246745838,true,100352.56714175922,9999.999999999993,2,9873.603131999993,false
1212,488.8299612271472,0.0,false,45497.939055208044,137.0852405216944,1,27.98923252263073,false
1213,654.1973087394254,0.0,false,66734.05130593014,137.08523987793038,1,27.989225599508245,false
1214,593.1008753212049,0.0,false,58324.71359514261,133.6638975713474,1,8.899473527497634,false
1215,743.2715211164552,0.0,false,78127.9153481799,133.66389947009588,1,8.899474628138108,false
1216,727.2412222669521,0.0,false,76829.72471595435,133.66390016634105,1,8.899477930059788,false
1217,867.8124962244182,0.0,false,95081.10738753644,137.08524384357656,1,27.989235984192035,false
1218,985.3461923104408,0.0,false,111069.34736336833,145.2126704907087,1,23.04252852154508,false
1219,665.239793757449,0.0,false,67768.49892404066,133.6638975713474,1,8.899473527497634,false
1220,1003.0545521367924,79.56328815826794,true,126112.98064217367,6623.19119225316,2,13113.425453880116,true
