hour,gross_load_mw,net_load_mw
1125,992.721734,933.322462
1126,916.171551,865.891148
1127,832.928596,790.249351
1128,745.378695,708.620898
1129,666.38665,635.093372
1130,625.954039,599.731384
1131,600.1265,576.365181
1132,597.14107,573.320488
1133,643.234397,618.204224
1134,735.329957,708.108931
1135,852.312948,820.226214
1136,908.863095,855.255103
1137,943.093849,779.5361
1138,991.07114,730.95257
1139,1024.765591,711.60772
1140,1041.143508,672.455901
1141,1065.673944,660.33059
1142,1073.595278,677.294043
1143,1084.476043,706.338122
1144,1077.156968,764.63831
1145,1071.656024,846.796494
1146,1056.533158,934.053615
1147,1036.800311,976.674683
1148,1031.463496,967.599573
1149,980.020716,920.79898
1150,906.04396,855.958222
1151,831.948692,788.964212
1152,739.052639,702.688547
1153,698.963186,668.145276
1154,654.453659,626.67119
1155,628.727228,604.60722
1156,624.86655,601.069986
1157,674.17212,649.22766
1158,761.341852,734.278343
1159,876.699328,845.054205
1160,937.184362,880.419756
1161,985.038132,840.378625
1162,1031.606783,774.955282
1163,1062.973205,772.661286
1164,1088.135625,783.752872
1165,1110.718961,785.114285
1166,1119.910585,815.340726
1167,1119.968974,820.553274
1168,1117.336627,855.771657
1169,1114.849851,924.915518
1170,1099.908082,993.068028
1171,1074.508934,1013.895912
1172,1069.313732,1006.522879
1173,1020.029024,961.257351
1174,942.282408,891.649082
1175,859.70952,819.069701
1176,772.997542,740.535935
1177,690.087276,662.182315
1178,647.091726,621.839973
1179,623.300804,599.048505
1180,620.540721,596.310109
1181,667.400313,641.997502
1182,752.794029,725.667967
1183,862.594195,830.957097
1184,922.560031,864.107715
1185,966.116192,825.266433
1186,1015.181127,786.803485
1187,1045.965245,731.273805
1188,1070.929958,691.518143
1189,1089.674871,682.032506
1190,1103.017535,688.052955
1191,1104.29527,732.788866
1192,1105.815042,804.733996
1193,1093.641052,865.531949
1194,1067.675015,946.191628
1195,1040.21836,980.10372
1196,1019.340954,957.498707
1197,972.584179,913.790119
1198,915.209518,863.207595
1199,852.016649,809.174588
1200,774.139902,737.270578
1201,700.448782,669.053583
1202,652.542437,626.45927
1203,619.629861,594.789223
1204,611.374226,586.793132
1205,634.482643,609.292553
1206,680.662783,654.943462
1207,740.546874,712.619338
1208,798.896223,749.897809
1209,870.160774,726.616577
1210,938.831925,694.678404
1211,979.628673,662.73238
1212,1006.448078,649.399519
1213,1021.469301,646.555029
1214,1025.340849,669.619215
1215,1010.331419,675.727108
1216,1009.133156,737.861289
1217,1013.786086,801.140859
1218,1007.22528,887.740864
1219,1000.342859,944.125477
1220,991.662451,933.640951
1221,950.166164,894.726989
1222,898.315386,849.050481
1223,841.691834,799.159198
1224,771.144018,734.178262
1225,680.957632,650.441203
1226,635.646441,607.235853
1227,605.972935,581.6592
1228,593.876982,570.032512
1229,610.875033,586.707956
1230,647.937756,623.210074
1231,693.804227,666.99585
1232,737.958956,685.011161
1233,801.658002,661.537359
1234,867.694721,626.462825
1235,905.398197,575.034362
1236,941.379429,568.066848
1237,964.39774,576.22273
1238,973.564958,606.858008
1239,984.234658,624.194518
1240,989.100358,684.693406
1241,1002.693019,786.624785
1242,1006.160474,888.730679
1243,1002.599318,944.913886
1244,998.395639,938.380143
1245,960.027749,903.992058
1246,901.385864,853.352303
1247,819.410543,777.560542
1248,739.402822,704.179629
1249,688.076974,658.372479
1250,647.90546,623.85086
1251,625.374261,602.498995
1252,620.900469,597.946477
1253,667.102651,642.749085
1254,758.534976,732.004941
1255,872.551944,841.194074
1256,935.438593,880.131423
1257,986.19933,825.664573
1258,1041.209129,789.679024
1259,1071.105249,767.097816
1260,1096.073131,748.918123
1261,1118.44185,753.402392
1262,1129.16833,765.492653
1263,1125.425383,794.367555
1264,1121.9578,849.842654
1265,1112.009407,914.046546
1266,1099.14477,979.777809
1267,1080.640674,1020.227797
1268,1079.783398,1018.283552
1269,1024.097774,966.494519
1270,942.759554,892.841617
1271,851.36559,809.550704
1272,764.623154,728.510391
1273,678.268837,647.905832
1274,633.871663,606.086036
1275,611.12264,587.209311
1276,606.045446,582.130272
1277,650.155665,624.953943
1278,738.378404,710.800746
1279,853.945587,821.383999
1280,917.989375,860.50117
1281,966.576456,817.275821
1282,1015.210484,739.693732
1283,1048.182972,693.996346
1284,1068.086394,663.306134
1285,1092.891524,682.039404
1286,1099.870811,697.457258
1287,1097.072013,739.485565
1288,1090.116615,774.862194
1289,1087.289733,856.447804
1290,1074.240816,948.677606
1291,1064.401651,1005.237126
1292,1055.028955,992.505697
1293,1000.278062,942.433873
1294,923.66593,874.441487
1295,839.905542,797.520566
1296,751.893036,715.226468
1297,665.649645,634.824145
1298,625.248246,597.331535
1299,599.441984,573.758354
1300,596.483187,572.755079
1301,642.543871,617.613607
1302,734.604561,707.524768
1303,851.57689,819.548527
1304,907.980013,851.378782
1305,942.134783,805.444885
1306,990.058984,747.990455
1307,1023.77817,697.864609
1308,1040.050268,667.095988
1309,1064.591993,690.436732
1310,1072.443447,720.739687
1311,1083.377528,746.812313
1312,1075.960294,801.733137
1313,1070.516062,854.857214
1314,1055.469499,934.593869
1315,1035.832806,973.05284
1316,1030.550062,967.251309
1317,979.131737,919.245601
1318,905.162268,854.400165
1319,831.127875,789.006647
1320,738.286246,702.623642
1321,633.443394,604.79788
1322,591.70867,567.665142
1323,567.8737,544.912129
1324,566.380782,543.263533
1325,612.7844,588.320263
1326,696.854174,670.306627
1327,811.263766,779.895238
1328,858.67841,799.734387
1329,899.777218,753.606401
1330,941.626094,694.031704
1331,975.191492,662.815621
1332,990.946584,645.70879
1333,1014.533465,645.837089
1334,1017.512742,669.608688
1335,1022.311022,745.024434
1336,1010.952366,774.986431
1337,1013.507246,815.234556
1338,1005.348851,891.284027
1339,988.497722,929.734647
1340,988.109505,925.694391
1341,940.998721,881.646754
1342,863.900017,812.836372
1343,786.738878,743.897512
1344,704.865197,669.096886
1345,640.265701,609.263391
1346,599.380126,573.85723
1347,577.02748,552.923746
1348,576.067855,551.992328
1349,620.720787,595.490192
1350,703.757279,676.314327
1351,812.83667,781.078231
1352,862.863717,806.885451
1353,901.283371,759.639583
1354,946.759365,689.826022
1355,979.215596,645.33129
1356,997.02693,615.660679
1357,1016.534944,615.44725
1358,1025.153708,634.004251
1359,1030.03568,648.442383
1360,1024.919923,705.440483
1361,1016.579634,792.475957
1362,995.771708,880.559441
1363,974.815009,918.066979
1364,957.592858,898.023767
1365,912.489145,854.333485
1366,855.60716,805.316972
1367,796.529411,753.60054
1368,722.331729,685.864168
1369,631.243962,599.869719
1370,586.268485,558.281716
1371,555.353749,531.229034
1372,549.599045,525.730003
1373,569.642295,545.220052
1374,612.548127,587.741058
1375,671.431021,644.607458
1376,715.974864,664.050232
1377,780.104533,620.805143
1378,843.790454,552.712851
1379,886.909855,531.805562
1380,903.792836,524.286205
1381,919.874046,531.776895
1382,917.183846,563.699287
1383,907.180895,590.88669
1384,896.765528,622.569855
1385,906.743672,719.765885
1386,907.347758,798.148692
1387,909.494121,851.584725
1388,905.891057,846.74373
1389,866.690962,811.456464
1390,815.524537,767.424113
1391,764.617107,722.420786
1392,699.179707,663.201306
1393,682.284242,650.412005
1394,636.916868,611.130471
1395,607.205065,582.682855
1396,595.06117,570.761284
1397,612.117979,587.220811
1398,649.243468,623.699888
1399,695.129132,667.793782
1400,739.548502,691.28334
1401,803.38432,683.661797
1402,869.516602,656.755695
1403,907.175555,627.898791
1404,943.347261,639.537852
1405,966.345253,656.955218
1406,975.638255,669.668296
1407,986.211985,731.209626
1408,991.25437,775.319161
1409,1004.74495,836.900862
1410,1008.075059,905.406923
1411,1004.340827,951.192321
1412,1000.039819,944.497142
1413,961.627913,907.343542
1414,902.972909,854.324553
1415,820.888013,778.455063
1416,740.78233,706.05912
1417,639.216976,611.977648
1418,596.868492,572.486734
1419,574.790533,551.412152
1420,570.987284,547.323788
1421,615.653785,590.525267
1422,701.95567,674.455946
1423,804.721184,772.693647
1424,862.917451,807.627862
1425,926.31028,783.279863
1426,982.963795,741.417266
1427,1014.898845,690.75797
1428,1034.894466,660.429773
1429,1048.407734,680.096499
1430,1043.655844,670.070772
1431,1038.219768,686.60131
1432,1047.198036,749.763395
1433,1045.097819,826.035162
1434,1033.955647,917.915588
1435,1011.97681,953.44251
1436,1007.423332,947.475043
1437,958.571684,900.691312
1438,888.26441,837.254717
1439,798.627409,754.086561
1440,715.473047,678.490129
1441,607.353463,576.08548
1442,565.285612,536.730419
1443,539.344157,515.198024
1444,539.14648,515.033926
1445,580.053437,554.523265
1446,663.306459,635.281298
1447,767.902019,735.482277
1448,822.772667,761.452323
1449,881.6678,715.420795
1450,929.829458,666.114425
1451,964.275189,638.221229
1452,975.747286,610.39246
1453,991.774436,606.450823
1454,983.248195,617.427556
1455,979.452599,600.126881
1456,985.009774,656.207256
1457,988.611802,761.79706
1458,980.314951,858.003709
1459,965.436277,905.85212
1460,958.789295,898.399025
1461,905.709615,846.623797
1462,843.462647,791.208527
1463,760.83476,716.385255
1464,676.626181,639.316306
1465,588.795412,557.560651
1466,550.124879,521.779965
1467,527.320129,501.135845
1468,527.135536,503.087386
1469,569.823068,544.451977
1470,654.733757,626.994793
1471,760.913451,728.796778
1472,805.834782,739.198898
1473,851.955942,686.841036
1474,900.733484,660.868591
1475,936.663975,616.127854
1476,943.658607,543.627343
1477,960.517602,537.729671
1478,951.787111,567.130212
1479,962.117698,634.133404
1480,963.137892,691.439998
1481,966.806238,761.705892
1482,957.874469,840.291374
1483,936.001186,876.753518
1484,929.664345,866.496536
1485,884.635611,822.411424
1486,822.47968,769.859454
1487,749.38052,704.801889
1488,661.335769,623.458224
1489,613.948612,582.061429
1490,571.8449,546.192627
1491,546.825804,522.819962
1492,546.594501,522.426713
1493,591.800501,566.452932
1494,672.561652,645.040369
1495,776.287879,744.546455
1496,826.106196,771.451519
1497,883.564489,731.813964
1498,928.063909,694.868638
1499,962.666371,649.128306
1500,977.555006,629.735717
1501,992.568759,631.302378
1502,983.27188,618.300026
1503,984.493806,665.757768
1504,990.933418,738.170519
1505,997.321585,811.395661
1506,987.718364,875.496893
1507,962.335429,903.283758
1508,957.904916,894.654028
1509,914.853127,853.148546
1510,848.707807,795.80545
1511,767.383134,722.933391
1512,686.095363,648.022224
1513,604.358884,572.405875
1514,564.29552,537.25314
1515,541.26996,517.053605
1516,541.485324,517.25864
1517,584.783601,559.200407
1518,663.090274,635.070709
1519,761.505276,729.408879
1520,809.273887,737.753749
1521,863.271068,675.644412
1522,913.648594,608.113651
1523,946.719426,563.397605
1524,959.926702,515.316923
1525,971.017747,510.319974
1526,967.167475,502.889325
1527,968.438492,537.510464
1528,976.844917,614.660865
1529,974.480913,709.143181
1530,956.330196,819.163361
1531,928.724036,867.045974
1532,909.75881,846.982656
1533,869.336395,808.495775
1534,821.159399,765.506008
1535,759.436122,713.888388
1536,685.819172,647.493692
1537,635.599825,602.701155
1538,589.228097,559.224135
1539,557.661525,531.428611
1540,551.544031,526.19822
1541,573.578878,547.592542
1542,616.386063,589.494065
1543,669.503608,640.424327
1544,719.328817,651.645204
1545,798.510802,611.741536
1546,866.691315,576.312474
1547,909.24486,526.216596
1548,929.534569,487.534369
1549,936.285027,486.577933
1550,924.259341,472.697979
1551,909.602282,479.800154
1552,920.994869,572.126132
1553,932.758546,666.498739
1554,929.954181,789.450081
1555,917.460662,858.701861
1556,908.593735,848.681298
1557,871.797819,814.864625
1558,831.039876,779.183424
1559,771.112725,726.077048
1560,704.133084,665.916713
1561,641.817596,610.077511
1562,597.571671,568.390304
1563,569.59999,542.438381
1564,560.01128,534.029852
1565,576.076437,549.214168
1566,610.190878,581.547661
1567,648.929579,618.791439
1568,689.65351,621.805416
1569,767.927638,575.143464
1570,836.426806,528.260589
1571,874.873387,472.580752
1572,904.820506,473.330894
1573,921.041169,483.017305
1574,915.331282,498.549975
1575,924.055677,553.152604
1576,941.759667,638.012903
1577,960.006779,745.364771
1578,964.867768,847.671207
1579,953.576401,897.552184
1580,947.144849,886.89864
1581,912.969791,857.391698
1582,863.534775,813.404069
1583,780.508271,737.002024
1584,701.965199,664.302605
1585,617.840171,585.9848
1586,576.397303,547.04354
1587,554.938233,527.950197
1588,551.901174,524.696705
1589,595.616005,565.831313
1590,680.883428,646.390588
1591,783.296385,746.820243
1592,837.16398,766.193971
1593,898.314437,721.754275
1594,953.446351,676.83593
1595,986.116214,627.206454
1596,1003.066483,607.30369
1597,1016.900371,617.017732
1598,1010.142228,654.475827
1599,1006.271437,677.924801
1600,1012.405387,716.274091
1601,1011.942281,785.605243
1602,1003.048667,863.166895
1603,983.87251,920.74054
1604,980.889,918.039249
1605,932.74195,875.733701
1606,862.659898,811.31783
1607,774.797159,730.579145
1608,693.226391,655.358566
1609,652.364464,619.1063
1610,608.389746,577.838545
1611,581.145162,554.645719
1612,579.334191,551.61082
1613,622.244988,591.668368
1614,707.676174,672.32614
1615,813.014076,775.95227
1616,876.999175,807.650522
1617,940.615847,764.43017
1618,991.981388,719.879944
1619,1024.879897,664.296806
1620,1042.764289,630.619295
1621,1058.116339,632.055974
1622,1053.814464,638.517107
1623,1046.723006,666.863543
1624,1058.269177,727.636677
1625,1058.424103,807.167804
1626,1045.392686,904.429508
1627,1024.612692,962.745902
1628,1014.659985,950.708289
1629,960.096701,901.090505
1630,897.375506,846.423536
1631,811.011733,765.942315
1632,723.468739,684.727267
1633,636.303224,603.348682
1634,595.620048,564.631209
1635,571.439883,543.033993
1636,569.552506,541.551556
1637,614.355031,583.428952
1638,701.56471,666.616297
1639,808.527925,771.731937
1640,863.069295,781.391643
1641,914.173904,711.778091
1642,966.333051,643.747006
1643,1000.630494,623.551009
1644,1014.393118,575.233533
1645,1030.539565,581.249836
1646,1026.26777,584.92915
1647,1033.11967,627.823551
1648,1040.461077,716.800033
1649,1040.491106,792.31678
1650,1026.56214,888.287544
1651,998.460182,932.149634
1652,988.634244,923.563336
1653,942.039611,882.621294
1654,879.383146,828.796458
1655,802.340866,757.832401
1656,710.776737,672.085326
1657,634.094114,602.235559
1658,591.136948,563.83293
1659,565.534612,538.977689
1660,564.58125,537.00772
1661,610.684105,580.174719
1662,692.420133,657.556815
1663,796.478609,759.99318
1664,850.376267,784.636251
1665,909.947772,755.925579
1666,955.881148,726.738366
1667,989.791123,684.472719
1668,1007.549698,661.673204
1669,1022.261298,670.120643
1670,1014.855111,649.004545
1671,1014.601914,681.698047
1672,1023.722011,734.671303
1673,1028.567364,811.162499
1674,1016.845101,896.259449
1675,988.820921,930.69264
1676,982.91087,920.223079
1677,939.195068,880.397601
1678,872.837498,820.892419
1679,789.840761,745.206579
1680,707.060612,668.641733
1681,652.242928,619.890426
1682,610.150981,580.13842
1683,585.739114,559.484865
1684,584.238209,557.003313
1685,629.668229,599.578858
1686,710.292098,675.901826
1687,809.496826,773.25636
1688,866.961661,797.694696
1689,925.981756,766.424548
1690,979.767669,718.842764
1691,1011.19252,674.324144
1692,1031.221385,656.507394
1693,1041.59424,665.084085
1694,1042.237973,649.594126
1695,1040.002755,652.801128
1696,1054.780453,710.233995
1697,1048.749318,786.580056
1698,1025.56183,882.697828
1699,991.677668,928.989646
1700,969.195714,907.32545
1701,927.194998,867.308154
1702,878.513504,827.851532
1703,812.81588,768.78476
